subject;chr;start;end;start_cm;end_cm;length_cm;length;Nm;Nf;male_meiosis;mutation
second_cousins8_g5-b1-i1;4;169543080;169568503;160.476892;160.570581;0.093689;25423;4;4;1;0
second_cousins8_g5-b1-i1;7;13882266;17614959;23.15956;29.314491;6.15493;3732693;4;4;-1;0
second_cousins8_g5-b1-i1;10;10252901;11422483;23.816277;25.94719;2.130912;1169582;4;4;-1;0
second_cousins8_g5-b1-i1;11;10372602;22537583;18.084812;38.644232;20.55942;12164981;4;4;1;0
second_cousins8_g5-b1-i1;11;62286767;67351717;67.739608;70.429231;2.689623;5064950;4;4;-1;0
second_cousins8_g5-b1-i1;12;4418511;9987587;11.096639;21.915749;10.81911;5569076;4;4;1;2
second_cousins8_g5-b1-i1;12;20523722;23180160;37.389648;40.564942;3.175294;2656438;4;4;1;0
second_cousins8_g5-b1-i1;15;69961542;88200972;62.582105;79.841953;17.259848;18239430;4;4;-1;1
second_cousins8_g5-b1-i1;17;10006752;10573857;27.043691;28.522482;1.478791;567105;4;4;-1;0
second_cousins8_g5-b1-i1;20;5696004;5809722;17.131205;17.901956;0.77075;113718;4;4;1;0
second_cousins9_g5-b1-i1;1;241868159;242675953;249.28079;251.2286;1.94781;807794;5;3;1;0
second_cousins9_g5-b1-i1;7;8731343;10358455;14.979524;18.207373;3.227848;1627112;5;3;1;0
second_cousins9_g5-b1-i1;11;92205967;106342606;92.709793;104.844485;12.134692;14136639;5;3;-1;0
second_cousins9_g5-b1-i1;13;107033646;109818334;105.600978;112.714182;7.113204;2784688;5;3;1;0
second_cousins10_g5-b1-i1;5;66500214;71022396;73.577225;76.838564;3.261339;4522182;3;5;-1;0
second_cousins10_g5-b1-i1;19;36441273;49270832;58.526335;73.688696;15.162361;12829559;3;5;-1;2
second_cousins11_g5-b1-i1;1;232089143;248060549;227.368553;261.203718;33.835165;15971406;4;4;-1;1
second_cousins11_g5-b1-i1;5;157856;2255629;0;4.126608;4.126608;2097773;4;4;1;0
second_cousins11_g5-b1-i1;5;80628661;148332649;91.187839;145.239666;54.051826;67703988;4;4;-1;1
second_cousins11_g5-b1-i1;7;43303109;49824136;63.01676;69.690836;6.674076;6521027;4;4;1;0
second_cousins11_g5-b1-i1;7;76270867;93082060;83.136968;98.492275;15.355307;16811193;4;4;1;0
second_cousins11_g5-b1-i1;11;80721897;101303763;85.843879;101.668392;15.824513;20581866;4;4;-1;0
second_cousins11_g5-b1-i1;19;34642845;36079227;55.40506;58.070354;2.665294;1436382;4;4;-1;0
second_cousins12_g5-b1-i1;2;38459601;42177641;57.789307;60.938258;3.148951;3718040;4;4;-1;0
second_cousins12_g5-b1-i1;4;6465481;7483792;12.971387;17.365917;4.39453;1018311;4;4;1;0
second_cousins12_g5-b1-i1;4;11411944;24439788;22.955551;37.87293;14.917379;13027844;4;4;1;0
second_cousins12_g5-b1-i1;15;20161372;27566149;0;10.124865;10.124865;7404777;4;4;1;0
second_cousins12_g5-b1-i1;15;39682759;42874390;31.900657;34.698699;2.798041;3191631;4;4;-1;0
second_cousins12_g5-b1-i1;17;9753100;10894013;25.338584;29.366082;4.027498;1140913;4;4;-1;0
second_cousins12_g5-b1-i1;21;26508290;31480752;20.862506;27.466534;6.604028;4972462;4;4;1;1
second_cousins12_g5-b1-i1;21;34377323;34553892;32.231051;32.823906;0.592855;176569;4;4;1;0
second_cousins12_g5-b1-i1;21;43787761;48094803;53.703178;61.462531;7.759353;4307042;4;4;1;1
second_cousins13_g5-b1-i1;1;191431691;232763218;184.486599;228.811398;44.3248;41331527;5;3;-1;4
second_cousins13_g5-b1-i1;1;237210980;240303202;237.959671;244.246577;6.286906;3092222;5;3;-1;0
second_cousins13_g5-b1-i1;2;163736946;223108946;159.656103;214.657437;55.001334;59372000;5;3;-1;1
second_cousins13_g5-b1-i1;2;224576966;233530392;216.437185;228.687873;12.250688;8953426;5;3;-1;0
second_cousins13_g5-b1-i1;2;235627443;236211277;233.056361;235.913849;2.857488;583834;5;3;-1;0
second_cousins13_g5-b1-i1;17;37371678;63986762;62.072008;87.879192;25.807184;26615084;5;3;1;1
second_cousins13_g5-b1-i1;18;3708789;7173153;11.318473;23.975293;12.656819;3464364;5;3;-1;0
second_cousins14_g5-b1-i1;10;97041879;98428984;107.901663;109.17902;1.277358;1387105;3;5;1;0
second_cousins14_g5-b1-i1;12;98470928;106991166;104.708067;114.589661;9.881595;8520238;3;5;1;0
second_cousins14_g5-b1-i1;12;107750522;115122531;114.87571;122.686722;7.811013;7372009;3;5;1;0
second_cousins14_g5-b1-i1;13;107127866;107551796;105.979358;106.967136;0.987778;423930;3;5;1;0
second_cousins14_g5-b1-i1;20;69094;62906514;0;106.796702;106.796702;62837420;3;5;-1;3
second_cousins15_g5-b1-i1;1;19820551;23219495;37.484703;43.134102;5.649399;3398944;3;5;-1;1
second_cousins15_g5-b1-i1;5;141972703;145448476;137.725621;141.368591;3.64297;3475773;3;5;-1;0
second_cousins15_g5-b1-i1;8;126411547;134465806;125.572156;139.209684;13.637527;8054259;3;5;-1;0
second_cousins15_g5-b1-i1;12;21717435;31162730;38.780922;50.613008;11.832086;9445295;3;5;1;1
second_cousins15_g5-b1-i1;13;22560469;30017397;5.539509;23.511764;17.972255;7456928;3;5;-1;1
second_cousins15_g5-b1-i1;13;84952208;96087399;77.04602;86.868525;9.822505;11135191;3;5;-1;0
second_cousins15_g5-b1-i1;18;55302931;57323633;74.772316;78.940867;4.168552;2020702;3;5;-1;0
second_cousins16_g5-b1-i1;14;23609421;28953334;10.483828;19.317866;8.834038;5343913;5;3;-1;0
second_cousins16_g5-b1-i1;22;44499200;45896285;48.786982;53.68561;4.898627;1397085;5;3;-1;0
second_cousins17_g5-b1-i1;21;39326788;48094803;41.163961;61.462531;20.298571;8768015;6;2;-1;2
second_cousins18_g5-b1-i1;20;15960673;31609248;38.403274;51.180555;12.777281;15648575;2;6;-1;0
second_cousins19_g5-b1-i1;4;156521060;180587230;148.34234;174.522041;26.1797;24066170;3;5;-1;0
second_cousins19_g5-b1-i1;5;168205135;170027446;168.598311;172.89457;4.296259;1822311;3;5;1;0
second_cousins19_g5-b1-i1;5;173023398;180692833;179.90015;196.338913;16.438763;7669435;3;5;-1;0
second_cousins19_g5-b1-i1;11;7577838;64591447;14.403686;69.484769;55.081083;57013609;3;5;1;4
second_cousins19_g5-b1-i1;20;58019482;61502729;93.496553;104.599286;11.102733;3483247;3;5;1;0
second_cousins20_g5-b1-i1;1;1184306;9367033;0.258982;16.969899;16.710917;8182727;3;5;-1;0
second_cousins20_g5-b1-i1;4;33156582;77417509;49.442773;81.704211;32.261438;44260927;3;5;-1;0
second_cousins20_g5-b1-i1;7;2745069;3006887;3.928817;4.546303;0.617486;261818;3;5;1;0
second_cousins20_g5-b1-i1;7;145958040;151396130;146.580075;155.625115;9.04504;5438090;3;5;1;0
second_cousins20_g5-b1-i1;9;116399942;122624395;112.43206;122.139933;9.707873;6224453;3;5;-1;0
second_cousins20_g5-b1-i1;16;19162970;24640911;37.223641;45.956145;8.732504;5477941;3;5;1;0
second_cousins20_g5-b1-i1;17;13645581;16843897;36.740901;43.889414;7.148513;3198316;3;5;-1;0
second_cousins20_g5-b1-i1;20;6936785;19614568;20.931579;44.135184;23.203605;12677783;3;5;-1;2
second_cousins21_g5-b1-i1;21;45753476;48094803;56.865222;61.462531;4.597309;2341327;5;3;-1;0
second_cousins22_g5-b1-i1;2;193319624;196482126;185.520618;186.91112;1.390503;3162502;2;6;-1;0
second_cousins22_g5-b1-i1;2;214043867;218743152;200.979686;207.208782;6.229097;4699285;2;6;-1;0
second_cousins22_g5-b1-i1;2;234909124;234924999;230.873437;230.881027;0.00759;15875;2;6;-1;0
second_cousins22_g5-b1-i1;2;236043554;242525884;235.43445;248.415606;12.981156;6482330;2;6;-1;0
second_cousins22_g5-b1-i1;11;106522849;131069513;105.174881;142.4818;37.306919;24546664;2;6;1;1
second_cousins23_g5-b1-i1;5;25719973;27748263;42.037586;43.508428;1.470842;2028290;3;5;1;0
second_cousins23_g5-b1-i1;5;39055231;76161119;58.689667;85.180991;26.491325;37105888;3;5;1;1
second_cousins23_g5-b1-i1;5;116160890;124468862;116.152646;123.362973;7.210327;8307972;3;5;1;0
second_cousins23_g5-b1-i1;6;147021636;149176111;143.899503;147.255441;3.355938;2154475;3;5;1;0
second_cousins23_g5-b1-i1;18;10102429;38578173;31.961649;58.806036;26.844387;28475744;3;5;1;0
second_cousins24_g5-b1-i1;4;140587364;165481007;133.024647;156.325016;23.300369;24893643;5;3;1;0
second_cousins24_g5-b1-i1;17;2629594;2779603;6.22833;7.063306;0.834976;150009;5;3;-1;0
second_cousins25_g5-b1-i1;2;227344644;231023370;218.730173;225.029264;6.299091;3678726;4;4;-1;0
second_cousins25_g5-b1-i1;5;7660188;31062700;18.686072;45.869795;27.183724;23402512;4;4;-1;0
second_cousins25_g5-b1-i1;7;23430363;30944803;37.180232;46.778381;9.59815;7514440;4;4;1;0
second_cousins25_g5-b1-i1;12;90569587;115538195;94.378101;123.610342;29.232241;24968608;4;4;1;1
second_cousins25_g5-b1-i1;16;4081404;6360733;6.816083;12.866178;6.050095;2279329;4;4;-1;0
second_cousins26_g5-b1-i1;3;23697711;25460075;42.818247;45.257387;2.43914;1762364;3;5;-1;0
second_cousins26_g5-b1-i1;6;4657721;7570542;12.838735;19.484537;6.645802;2912821;3;5;1;0
second_cousins26_g5-b1-i1;17;1924104;5940854;5.575439;14.369378;8.793939;4016750;3;5;1;0
second_cousins26_g5-b1-i1;17;13315816;26778909;35.68024;48.305664;12.625424;13463093;3;5;1;0
second_cousins27_g5-b1-i1;19;55387511;57446376;94.345504;100.982886;6.637382;2058865;3;5;1;0
second_cousins27_g5-b1-i1;22;17087705;36924121;0;37.93326;37.93326;19836416;3;5;1;3
second_cousins28_g5-b1-i1;2;54725655;55493936;74.466747;74.73885;0.272104;768281;3;5;-1;0
second_cousins28_g5-b1-i1;2;241506277;243043959;247.138644;248.706832;1.568188;1537682;3;5;1;0
second_cousins28_g5-b1-i1;20;45020419;49595858;64.73107;72.486541;7.755471;4575439;3;5;-1;0
second_cousins29_g5-b1-i1;1;38732756;54769936;61.291327;74.600018;13.308691;16037180;3;5;-1;0
second_cousins29_g5-b1-i1;2;139505830;140907117;142.532328;143.457226;0.924898;1401287;3;5;-1;0
second_cousins29_g5-b1-i1;3;3559450;5284620;9.535956;14.239603;4.703646;1725170;3;5;1;0
second_cousins29_g5-b1-i1;3;143014708;144953855;147.675601;149.873369;2.197769;1939147;3;5;1;0
second_cousins29_g5-b1-i1;15;32944527;35105733;18.050148;23.432783;5.382636;2161206;3;5;1;0
second_cousins29_g5-b1-i1;15;39158776;61208505;30.275725;52.229903;21.954178;22049729;3;5;1;0
second_cousins29_g5-b1-i1;18;1814627;1979469;4.488825;4.911381;0.422556;164842;3;5;1;0
second_cousins29_g5-b1-i1;18;5195354;7131605;16.441512;23.505659;7.064147;1936251;3;5;1;0
second_cousins30_g5-b1-i1;11;132055048;134944770;145.82143;153.517443;7.696012;2889722;5;3;1;0
second_cousins30_g5-b1-i1;12;67434619;67911091;75.909823;76.73896;0.829137;476472;5;3;1;0
second_cousins30_g5-b1-i1;14;96944107;107285437;97.719358;115.922228;18.20287;10341330;5;3;-1;0
second_cousins30_g5-b1-i1;16;53752758;55189094;63.115629;67.169702;4.054073;1436336;5;3;-1;0
second_cousins30_g5-b1-i1;18;9988733;10339933;31.506289;33.459507;1.953217;351200;5;3;-1;0
second_cousins30_g5-b1-i1;18;30759533;55299876;53.575916;74.743951;21.168036;24540343;5;3;-1;0
second_cousins30_g5-b1-i1;18;59119245;65910225;81.956192;91.383609;9.427417;6790980;5;3;-1;0
second_cousins30_g5-b1-i1;21;37997380;39833462;38.740538;42.309904;3.569365;1836082;5;3;-1;0
second_cousins31_g5-b1-i1;2;228811311;237239737;222.30689;237.742203;15.435313;8428426;4;4;1;1
second_cousins31_g5-b1-i1;5;166227813;180209437;164.7181;194.96971;30.25161;13981624;4;4;1;0
second_cousins31_g5-b1-i1;13;28391572;28460031;19.860573;20.352272;0.4917;68459;4;4;-1;0
second_cousins31_g5-b1-i1;14;99151957;107285437;102.363834;115.922228;13.558394;8133480;4;4;-1;0
second_cousins31_g5-b1-i1;18;32610228;33995286;54.566568;55.630834;1.064265;1385058;4;4;-1;0
second_cousins32_g5-b1-i1;2;211513274;220601190;198.15642;209.996471;11.840051;9087916;5;3;1;0
second_cousins32_g5-b1-i1;2;221686264;233211621;211.978606;227.961589;15.982982;11525357;5;3;1;0
second_cousins32_g5-b1-i1;3;194020916;194538362;210.31221;211.827722;1.515512;517446;5;3;1;0
second_cousins32_g5-b1-i1;14;24245413;34442303;12.620083;29.61133;16.991247;10196890;5;3;-1;1
second_cousins32_g5-b1-i1;17;1840023;6635208;5.366567;17.203194;11.836626;4795185;5;3;1;0
second_cousins32_g5-b1-i1;18;5615615;11104638;18.203487;35.701566;17.498079;5489023;5;3;-1;1
second_cousins33_g5-b1-i1;2;230944338;237094089;224.989944;237.528132;12.538188;6149751;3;5;-1;0
second_cousins33_g5-b1-i1;5;126845941;126986835;126.115893;126.616133;0.50024;140894;3;5;1;0
second_cousins33_g5-b1-i1;6;139170182;139563142;137.629644;138.365324;0.735681;392960;3;5;-1;0
second_cousins33_g5-b1-i1;9;22996215;29161365;42.917212;51.562628;8.645416;6165150;3;5;-1;0
second_cousins33_g5-b1-i1;12;12537478;20076307;26.357379;36.361844;10.004465;7538829;3;5;-1;0
second_cousins34_g5-b1-i1;2;13625619;68004360;29.2804;85.758904;56.478505;54378741;4;4;1;5
second_cousins34_g5-b1-i1;2;84395334;138427087;101.755283;141.407362;39.652079;54031753;4;4;1;1
second_cousins34_g5-b1-i1;2;138693726;150192642;141.6383;149.96563;8.32733;11498916;4;4;1;0
second_cousins34_g5-b1-i1;5;172679357;173261522;178.579172;180.778324;2.199152;582165;4;4;1;0
second_cousins34_g5-b1-i1;5;175011064;177835428;186.374745;190.214375;3.839629;2824364;4;4;1;0
second_cousins34_g5-b1-i1;11;23574764;34338905;39.640866;50.049754;10.408888;10764141;4;4;-1;0
second_cousins34_g5-b1-i1;11;68417351;72898465;71.264608;76.7419;5.477292;4481114;4;4;-1;0
second_cousins34_g5-b1-i1;11;72955677;76793969;77.143323;80.901388;3.758065;3838292;4;4;-1;0
second_cousins34_g5-b1-i1;22;17087705;19838622;0;7.894459;7.894459;2750917;4;4;-1;0
second_cousins36_g5-b1-i1;2;34272209;46299106;52.797769;66.562089;13.76432;12026897;2;6;-1;1
second_cousins36_g5-b1-i1;4;167596;5734303;0;8.471179;8.471179;5566707;2;6;-1;1
second_cousins36_g5-b1-i1;4;8645957;16042127;21.341963;28.446145;7.104182;7396170;2;6;-1;0
second_cousins36_g5-b1-i1;7;51682230;52791474;71.2284;72.07159;0.843191;1109244;2;6;-1;0
second_cousins38_g5-b1-i1;4;36019231;55683965;51.126944;65.532097;14.405152;19664734;5;3;-1;0
second_cousins38_g5-b1-i1;6;143153766;154682606;140.785647;156.523364;15.737717;11528840;5;3;-1;0
second_cousins38_g5-b1-i1;12;50859762;55130471;60.186459;65.868806;5.682347;4270709;5;3;-1;0
second_cousins38_g5-b1-i1;12;65673092;68748407;73.514775;78.053993;4.539218;3075315;5;3;-1;0
second_cousins38_g5-b1-i1;12;113448625;133744154;119.55518;162.642417;43.087237;20295529;5;3;-1;0
second_cousins38_g5-b1-i1;15;95582526;102398631;98.578976;118.431046;19.852071;6816105;5;3;1;0
second_cousins39_g5-b1-i1;10;73661726;74182165;84.999506;85.411064;0.411558;520439;5;3;-1;0
second_cousins39_g5-b1-i1;12;191619;862085;0;1.665004;1.665004;670466;5;3;-1;0
second_cousins39_g5-b1-i1;14;95947148;106277091;94.767823;114.801053;20.03323;10329943;5;3;1;0
second_cousins39_g5-b1-i1;18;62203854;74231839;86.615571;107.099837;20.484266;12027985;5;3;-1;0
second_cousins40_g5-b1-i1;8;125637693;139114550;124.330865;146.014651;21.683786;13476857;4;4;1;0
second_cousins40_g5-b1-i1;13;113963057;115074878;123.894915;125.098764;1.203849;1111821;4;4;-1;0
second_cousins41_g5-b1-i1;7;154587896;157759524;165.789519;174.378476;8.588957;3171628;5;3;-1;0
second_cousins41_g5-b1-i1;7;157809517;159119486;174.582121;176.04137;1.459249;1309969;5;3;-1;0
second_cousins41_g5-b1-i1;9;74601496;82453553;64.006871;74.406644;10.399773;7852057;5;3;-1;0
second_cousins41_g5-b1-i1;15;20161372;26129881;0;5.8302;5.8302;5968509;5;3;1;1
second_cousins41_g5-b1-i1;16;88448591;90141355;123.041114;125.070992;2.029878;1692764;5;3;1;0
second_cousins41_g5-b1-i1;18;112535;2891403;0;8.035211;8.035211;2778868;5;3;-1;0
second_cousins41_g5-b1-i1;19;35753280;51592520;57.205773;80.985595;23.779822;15839240;5;3;1;2
second_cousins41_g5-b1-i1;21;31753428;38183227;27.890259;39.680541;11.790282;6429799;5;3;-1;0
second_cousins41_g5-b1-i1;21;40840318;44755965;44.074879;55.785312;11.710433;3915647;5;3;1;0
second_cousins42_g5-b1-i1;9;31118918;36032925;52.641637;56.267277;3.62564;4914007;3;5;1;0
second_cousins42_g5-b1-i1;11;120498688;128596031;122.615354;137.64077;15.025416;8097343;3;5;1;2
second_cousins42_g5-b1-i1;14;90082574;91092454;83.063302;85.116352;2.05305;1009880;3;5;-1;0
second_cousins42_g5-b1-i1;14;99653506;101154473;103.719571;106.189602;2.470032;1500967;3;5;-1;0
second_cousins42_g5-b1-i1;20;20379996;39456044;46.235649;57.028405;10.792756;19076048;3;5;1;0
second_cousins43_g5-b1-i1;2;131825765;136653325;134.289393;139.756758;5.467365;4827560;3;5;1;0
second_cousins43_g5-b1-i1;7;156299039;156457660;171.673176;172.075829;0.402653;158621;3;5;-1;0
second_cousins43_g5-b1-i1;8;133580108;135114248;137.482616;141.098355;3.615738;1534140;3;5;1;0
second_cousins43_g5-b1-i1;8;139140608;142717290;146.067354;155.353538;9.286185;3576682;3;5;1;1
second_cousins43_g5-b1-i1;8;142869148;145573634;155.761775;159.538736;3.776961;2704486;3;5;1;0
second_cousins44_g5-b1-i1;4;6080903;8197885;10.229079;19.976804;9.747725;2116982;4;4;-1;0
second_cousins44_g5-b1-i1;16;84005299;89672298;108.264326;124.732512;16.468186;5666999;4;4;1;1
second_cousins44_g5-b1-i1;16;89967574;90141355;124.931118;125.070992;0.139874;173781;4;4;1;0
second_cousins45_g5-b1-i1;8;135337624;139175860;141.527856;146.181341;4.653485;3838236;3;5;1;0
second_cousins45_g5-b1-i1;11;133858803;134827243;150.711323;153.399669;2.688346;968440;3;5;-1;0
second_cousins45_g5-b1-i1;12;22478591;72195094;39.411933;81.994123;42.58219;49716503;3;5;1;1
second_cousins45_g5-b1-i1;12;101071501;118106434;107.107394;128.625225;21.51783;17034933;3;5;-1;0
second_cousins45_g5-b1-i1;19;39712030;48510185;60.40071;71.956234;11.555524;8798155;3;5;1;0
second_cousins46_g5-b1-i1;2;158891287;165442288;156.659326;160.904607;4.245281;6551001;5;3;-1;1
second_cousins46_g5-b1-i1;11;71241648;84060579;75.601557;88.165282;12.563725;12818931;5;3;1;1
second_cousins46_g5-b1-i1;12;117079028;118287012;126.625787;129.711633;3.085845;1207984;5;3;-1;0
second_cousins46_g5-b1-i1;15;63012920;67215820;54.731523;58.822101;4.090578;4202900;5;3;1;0
second_cousins46_g5-b1-i1;15;98406018;102398631;107.160672;118.431046;11.270375;3992613;5;3;1;0
second_cousins46_g5-b1-i1;19;48509615;51273687;71.821242;78.518792;6.69755;2764072;5;3;1;0
second_cousins47_g5-b1-i1;1;231178263;234840008;226.31635;233.036398;6.720049;3661745;5;3;-1;0
second_cousins47_g5-b1-i1;15;92724745;97265667;89.19971;103.62856;14.428851;4540922;5;3;1;0
second_cousins48_g5-b1-i1;10;3871954;4260856;8.806172;9.754615;0.948443;388902;5;3;-1;0
second_cousins49_g5-b1-i1;1;37420302;56733917;59.294085;77.055284;17.761199;19313615;4;4;-1;0
second_cousins49_g5-b1-i1;1;65149635;73073027;90.021829;96.656868;6.635039;7923392;4;4;-1;1
second_cousins49_g5-b1-i1;2;180205271;243043959;176.382168;248.706832;72.324664;62838688;4;4;1;0
second_cousins49_g5-b1-i1;14;40526982;55571944;36.661621;48.11681;11.455189;15044962;4;4;1;1
second_cousins50_g5-b1-i1;8;94282074;112391521;94.458601;111.209205;16.750603;18109447;4;4;-1;2
second_cousins50_g5-b1-i1;12;71016153;83547554;80.815005;91.40133;10.586325;12531401;4;4;-1;0
second_cousins50_g5-b1-i1;12;93605515;95028812;97.891005;100.43592;2.544915;1423297;4;4;-1;0
second_cousins50_g5-b1-i1;16;143503;6580764;0;13.768104;13.768104;6437261;4;4;-1;0
second_cousins50_g5-b1-i1;20;57932888;62906514;92.957888;106.796702;13.838814;4973626;4;4;-1;0
second_cousins51_g5-b1-i1;2;5593253;10594795;10.069534;23.332929;13.263395;5001542;4;4;-1;1
second_cousins51_g5-b1-i1;2;37384432;41384154;56.170381;60.054651;3.88427;3999722;4;4;-1;0
second_cousins51_g5-b1-i1;10;158946;3082601;0;5.123006;5.123006;2923655;4;4;1;0
second_cousins51_g5-b1-i1;22;17087705;20241544;0;8.560573;8.560573;3153839;4;4;1;0
second_cousins52_g5-b1-i1;2;13687513;27346193;29.528902;44.667052;15.138151;13658680;3;5;-1;0
second_cousins52_g5-b1-i1;6;71605960;85121965;81.081164;88.223722;7.142558;13516005;3;5;-1;1
second_cousins52_g5-b1-i1;11;18805328;19102400;30.717637;30.943741;0.226105;297072;3;5;-1;0
second_cousins52_g5-b1-i1;13;31061863;37278197;25.4758;35.394683;9.918883;6216334;3;5;-1;0
second_cousins52_g5-b1-i1;13;39140124;46125793;37.426341;46.490224;9.063883;6985669;3;5;-1;0
second_cousins52_g5-b1-i1;17;72384193;77387305;105.53826;117.891463;12.353202;5003112;3;5;-1;0
second_cousins53_g5-b1-i1;2;107707282;112642398;113.213248;116.761107;3.547859;4935116;4;4;-1;0
second_cousins53_g5-b1-i1;4;134168949;150854001;126.836956;142.208086;15.37113;16685052;4;4;-1;0
second_cousins53_g5-b1-i1;4;161149289;167842645;152.363743;159.117071;6.753329;6693356;4;4;-1;0
second_cousins53_g5-b1-i1;5;159214104;171071213;156.816291;174.488765;17.672475;11857109;4;4;-1;0
second_cousins53_g5-b1-i1;12;49223105;79342937;58.919644;88.248981;29.329336;30119832;4;4;1;3
second_cousins54_g5-b1-i1;5;90648444;95759650;98.128551;101.248395;3.119843;5111206;4;4;-1;1
second_cousins54_g5-b1-i1;12;191619;4155275;0;10.094786;10.094786;3963656;4;4;-1;0
second_cousins54_g5-b1-i1;14;19035752;23945208;0;11.093077;11.093077;4909456;4;4;-1;1
second_cousins55_g5-b1-i1;8;66040702;74999147;73.856842;83.763491;9.906649;8958445;2;6;-1;0
second_cousins55_g5-b1-i1;12;114883967;117080156;121.872157;126.657464;4.785307;2196189;2;6;-1;0
second_cousins55_g5-b1-i1;13;43107456;89272784;42.263111;79.073519;36.810408;46165328;2;6;1;2
second_cousins56_g5-b1-i1;1;27974308;41318505;48.104209;64.833432;16.729223;13344197;5;3;-1;1
second_cousins56_g5-b1-i1;2;29666900;49558712;46.797264;70.766088;23.968824;19891812;5;3;-1;1
second_cousins57_g5-b1-i1;7;147819488;152655144;148.887452;159.983593;11.096141;4835656;4;4;1;1
second_cousins57_g5-b1-i1;7;158044810;159119486;174.897601;176.04137;1.14377;1074676;4;4;1;0
second_cousins58_g5-b1-i1;2;137853090;180140106;140.849366;176.258551;35.409185;42287016;4;4;-1;1
second_cousins58_g5-b1-i1;6;161723922;164768114;165.807321;172.585455;6.778134;3044192;4;4;-1;0
second_cousins59_g5-b1-i1;2;241654707;243043959;247.447392;248.706832;1.25944;1389252;5;3;1;0
second_cousins60_g5-b1-i1;19;9105767;10210728;26.426152;28.226777;1.800624;1104961;5;3;1;0
second_cousins60_g5-b1-i1;19;35335493;53701256;55.983936;86.897413;30.913477;18365763;5;3;1;2
second_cousins61_g5-b1-i1;2;25611924;28605206;43.340866;45.174722;1.833857;2993282;5;3;-1;0
second_cousins61_g5-b1-i1;4;27291272;39793372;43.690073;56.074706;12.384633;12502100;5;3;1;1
second_cousins62_g5-b1-i1;20;787643;1904025;2.907279;6.092294;3.185015;1116382;3;5;1;0
second_cousins63_g5-b1-i1;3;192050392;197800244;204.653342;216.849168;12.195826;5749852;3;5;-1;0
second_cousins63_g5-b1-i1;5;157856;26201363;0;42.300825;42.300825;26043507;3;5;1;0
second_cousins63_g5-b1-i1;16;87267653;90141355;120.96308;125.070992;4.107911;2873702;3;5;-1;0
second_cousins63_g5-b1-i1;17;75988232;81050981;112.861957;125.202314;12.340358;5062749;3;5;1;0
second_cousins65_g5-b1-i1;1;18661679;34940127;34.946005;56.629876;21.683871;16278448;5;3;-1;1
second_cousins65_g5-b1-i1;5;168204300;169612135;168.562474;171.21099;2.648516;1407835;5;3;1;0
second_cousins65_g5-b1-i1;5;169941301;171074407;172.548881;174.53628;1.987399;1133106;5;3;1;0
second_cousins65_g5-b1-i1;10;59026539;95352212;69.318166;106.420377;37.102211;36325673;5;3;-1;3
second_cousins65_g5-b1-i1;10;100243389;106138638;111.745435;115.508499;3.763064;5895249;5;3;-1;0
second_cousins65_g5-b1-i1;20;2310380;6808292;7.303237;20.374396;13.071159;4497912;5;3;-1;0
second_cousins65_g5-b1-i1;20;8526889;9857840;24.177192;26.855564;2.678372;1330951;5;3;-1;0
second_cousins66_g5-b1-i1;3;33968293;42267644;56.888278;63.332038;6.443759;8299351;3;5;1;1
second_cousins66_g5-b1-i1;5;33593603;38723242;51.484707;58.363723;6.879015;5129639;3;5;1;0
second_cousins66_g5-b1-i1;11;70101637;76036061;74.086598;79.729667;5.643069;5934424;3;5;1;0
second_cousins66_g5-b1-i1;15;98006813;102398631;105.547638;118.431046;12.883409;4391818;3;5;1;0
second_cousins67_g5-b1-i1;16;143503;1043528;0;1.678694;1.678694;900025;3;5;-1;0
second_cousins68_g5-b1-i1;2;237204220;243043959;237.685987;248.706832;11.020845;5839739;4;4;1;1
second_cousins68_g5-b1-i1;9;109551475;110139125;103.033665;103.820065;0.7864;587650;4;4;-1;0
second_cousins69_g5-b1-i1;1;12139953;19177915;22.030269;36.724548;14.69428;7037962;5;3;1;0
second_cousins71_g5-b1-i1;1;19069092;31116713;36.48652;51.781149;15.294629;12047621;3;5;-1;2
second_cousins71_g5-b1-i1;2;16380093;22078774;33.14128;40.332735;7.191454;5698681;3;5;1;0
second_cousins71_g5-b1-i1;3;168343162;179370213;167.393196;182.451404;15.058208;11027051;3;5;1;0
second_cousins71_g5-b1-i1;9;134643189;138188710;136.565182;148.025843;11.460661;3545521;3;5;1;0
second_cousins71_g5-b1-i1;17;13006604;14243368;34.563933;39.241774;4.677841;1236764;3;5;-1;0
second_cousins71_g5-b1-i1;17;71421184;71731260;101.470166;102.423569;0.953403;310076;3;5;-1;0
second_cousins71_g5-b1-i1;19;47330345;47835285;69.816779;70.626168;0.80939;504940;3;5;1;0
second_cousins72_g5-b1-i1;4;5059788;7139555;6.726347;15.331173;8.604826;2079767;3;5;-1;1
second_cousins72_g5-b1-i1;4;59357536;75897838;70.371395;80.759566;10.388171;16540302;3;5;-1;2
second_cousins72_g5-b1-i1;11;94689086;114863434;94.746515;114.020795;19.274279;20174348;3;5;-1;0
second_cousins72_g5-b1-i1;13;113797286;115074878;123.634381;125.098764;1.464383;1277592;3;5;1;0
second_cousins73_g5-b1-i1;2;239952854;240227848;242.526447;243.290357;0.76391;274994;5;3;1;0
second_cousins73_g5-b1-i1;10;126902018;128119782;144.864601;146.967069;2.102468;1217764;5;3;1;0
